DATAFLOW,LAST UPDATE,freq,indic_em,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2018,84.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2019,85.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2020,85.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2021,85.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2022,86.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2023,87.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Netherlands,2024,87.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2009,82.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2010,81.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2011,82.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2012,82.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2013,81.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2014,82.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2015,81.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2016,80.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2017,80.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2018,81.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2019,82.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2020,81.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2021,82.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2022,83.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2023,82.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Norway,2024,82.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2009,69.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2010,68.8,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2011,69.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2012,69.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2013,70.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2014,71.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2015,72.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2016,74.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2017,77.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2018,78.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2019,79.9,b,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2020,80.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2021,82.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2022,83.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2023,83.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Poland,2024,84.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2009,73.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2010,72.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2011,71.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2012,67.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2013,66.5,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2014,69.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2015,71.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2016,72.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2017,76.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2018,78.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2019,78.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2020,76.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2021,78.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2022,80.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2023,80.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Portugal,2024,81.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2009,62.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2010,65.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2011,64.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2012,65.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2013,65.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2014,66.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2015,68.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2016,69.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2017,71.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2018,73.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2019,74.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2020,74.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2021,77.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2022,77.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2023,78.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Romania,2024,78.4,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2009,80.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2010,80.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2011,82.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2012,81.7,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2013,82.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2014,82.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2015,82.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2016,82.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2017,83.6,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2018,84.2,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2019,84.3,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2020,82.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2021,83.1,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2022,84.8,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2023,84.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Sweden,2024,83.9,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Slovenia,2009,75.0,,
ESTAT:SDG_08_30(1.0),12/06/25 23:00:00,Annual,Total employment (resident population concept - LFS),Males,From 20 to 64 years,Percentage of total population,Slovenia,2010,73.1,,
